Brand,Device,Parameter Type,Parameter Name,Value/MSB,LSB,Min,Max,Description
Elektron,digitone_ii,NRPN,Shelving Freq,2,10,0,127,
Elektron,digitone_ii,NRPN,Shelving Gain,2,11,0,127,
Elektron,digitone_ii,NRPN,Highpass Filter,2,12,0,127,
Elektron,digitone_ii,NRPN,Lowpass Filter,2,13,0,127,
Elektron,digitone_ii,NRPN,Mix Volume,2,15,0,127,
Elektron,digitone_ii,NRPN,Depth,2,41,0,127,
Elektron,digitone_ii,NRPN,Speed,2,42,0,127,
Elektron,digitone_ii,NRPN,High Pass Filter,2,43,0,127,
Elektron,digitone_ii,NRPN,Width,2,44,0,127,
Elektron,digitone_ii,NRPN,Delay Send,2,45,0,127,
Elektron,digitone_ii,NRPN,Reverb Send,2,46,0,127,
Elektron,digitone_ii,NRPN,Mix Volume,2,47,0,127,
Elektron,digitone_ii,NRPN,Threshold,2,16,0,127,
Elektron,digitone_ii,NRPN,Attack Time,2,17,0,127,
Elektron,digitone_ii,NRPN,Release Time,2,18,0,127,
Elektron,digitone_ii,NRPN,Makeup Gain,2,19,0,127,
Elektron,digitone_ii,NRPN,Pattern Volume,2,24,0,127,
Elektron,digitone_ii,NRPN,Ratio,2,20,0,127,
Elektron,digitone_ii,NRPN,Sidechain Source,2,21,0,127,
Elektron,digitone_ii,NRPN,Sidechain Filter,2,22,0,127,
Elektron,digitone_ii,NRPN,Dry/Wet Mix,2,23,0,127,
Elektron,digitone_ii,NRPN,Dual Mono,2,40,0,127,
Elektron,digitone_ii,NRPN,Input L Level,2,30,0,127,
Elektron,digitone_ii,NRPN,Input L Pan,2,32,0,127,
Elektron,digitone_ii,NRPN,Input R Level,2,31,0,127,
Elektron,digitone_ii,NRPN,Input R Pan,2,33,0,127,
Elektron,digitone_ii,NRPN,Input L Delay Send,2,36,0,127,
Elektron,digitone_ii,NRPN,Input R Delay Send,2,37,0,127,
Elektron,digitone_ii,NRPN,Input L Reverb Send,2,38,0,127,
Elektron,digitone_ii,NRPN,Input R Reverb Send,2,39,0,127,
Elektron,digitone_ii,NRPN,Input L Chorus Send,2,34,0,127,
Elektron,digitone_ii,NRPN,Input R Chorus Send,2,35,0,127,
Elektron,digitone_ii,NRPN,Input L R Level,2,30,0,127,
Elektron,digitone_ii,NRPN,Input L R Balance,2,32,0,127,
Elektron,digitone_ii,NRPN,Input L R Delay Send,2,36,0,127,
Elektron,digitone_ii,NRPN,Input L R Reverb Send,2,38,0,127,
Elektron,digitone_ii,NRPN,Input L R Chorus Send,2,34,0,127,
Elektron,digitone_ii,NRPN,VAL1,1,16,0,127,
Elektron,digitone_ii,NRPN,VAL2,1,17,0,127,
Elektron,digitone_ii,NRPN,VAL3,1,18,0,127,
Elektron,digitone_ii,NRPN,VAL4,1,19,0,127,
Elektron,digitone_ii,NRPN,VAL5,1,20,0,127,
Elektron,digitone_ii,NRPN,VAL6,1,21,0,127,
Elektron,digitone_ii,NRPN,VAL7,1,22,0,127,
Elektron,digitone_ii,NRPN,VAL8,1,23,0,127,
Elektron,digitone_ii,NRPN,VAL9,1,60,0,127,
Elektron,digitone_ii,NRPN,VAL10,1,61,0,127,
Elektron,digitone_ii,NRPN,VAL11,1,62,0,127,
Elektron,digitone_ii,NRPN,VAL12,1,63,0,127,
Elektron,digitone_ii,NRPN,VAL13,1,64,0,127,
Elektron,digitone_ii,NRPN,VAL14,1,65,0,127,
Elektron,digitone_ii,NRPN,VAL15,1,66,0,127,
Elektron,digitone_ii,NRPN,VAL16,1,67,0,127,
Elektron,digitone_ii,NRPN,Pattern Mute,1,109,0,127,
Elektron,digitone_ii,NRPN,Master Overdrive,2,50,0,127,
Elektron,Digitone,CC,Mute,94,,0,127,
Elektron,Digitone,CC,Track level,95,,0,127,
Elektron,Digitone,CC,Root,3,,0,127,
Elektron,Digitone,CC,Velocity,4,,0,127,
Elektron,Digitone,CC,Length,5,,0,127,
Elektron,Digitone,CC,Filter trig,13,,0,127,
Elektron,Digitone,CC,LFO trig,14,,0,127,
Elektron,Digitone,CC,Protamento time,15,,0,127,
Elektron,Digitone,CC,Portamento on,16,,0,127,
Elektron,Digitone,CC,Algorithm,90,,0,127,
Elektron,Digitone,CC,Ratio C,91,,0,127,
Elektron,Digitone,CC,Ratio A,92,,0,127,
Elektron,Digitone,CC,Ratio B,16,,0,127,
Elektron,Digitone,CC,Harmonics,17,,0,127,
Elektron,Digitone,CC,Detune,18,,0,127,
Elektron,Digitone,CC,Feedback,19,,0,127,
Elektron,Digitone,CC,Mix,20,,0,127,
Elektron,Digitone,CC,A env attack,75,,0,127,
Elektron,Digitone,CC,A env decay,76,,0,127,
Elektron,Digitone,CC,A env end,77,,0,127,
Elektron,Digitone,CC,A level,78,,0,127,
Elektron,Digitone,CC,B env attack,79,,0,127,
Elektron,Digitone,CC,B env decay,80,,0,127,
Elektron,Digitone,CC,B env end,81,,0,127,
Elektron,Digitone,CC,B level,82,,0,127,
Elektron,Digitone,CC,A delay,83,,0,127,
Elektron,Digitone,CC,A trig,84,,0,127,
Elektron,Digitone,CC,A env reset,85,,0,127,
Elektron,Digitone,CC,B delay,86,,0,127,
Elektron,Digitone,CC,B trig,87,,0,127,
Elektron,Digitone,CC,B env reset,88,,0,127,
Elektron,Digitone,CC,Phase reset,89,,0,127,
Elektron,Digitone,CC,Filter frequency,23,,0,127,
Elektron,Digitone,CC,Resonance,24,,0,127,
Elektron,Digitone,CC,Filter type,74,,0,127,
Elektron,Digitone,CC,Attack time,70,,0,127,
Elektron,Digitone,CC,Decay time,71,,0,127,
Elektron,Digitone,CC,Sustain level,72,,0,127,
Elektron,Digitone,CC,Release time,73,,0,127,
Elektron,Digitone,CC,Env depth,25,,0,127,
Elektron,Digitone,CC,Env delay,43,,0,127,
Elektron,Digitone,CC,Base,26,,0,127,
Elektron,Digitone,CC,Width,27,,0,127,
Elektron,Digitone,CC,Attack time,104,,0,127,
Elektron,Digitone,CC,Decay time,105,,0,127,
Elektron,Digitone,CC,Sustain level,106,,0,127,
Elektron,Digitone,CC,Release time,107,,0,127,
Elektron,Digitone,CC,Drive,9,,0,127,
Elektron,Digitone,CC,Pan,10,,0,127,
Elektron,Digitone,CC,Volume,7,,0,127,
Elektron,Digitone,CC,Chorus send,12,,0,127,
Elektron,Digitone,CC,Delay send,13,,0,127,
Elektron,Digitone,CC,Reverb send,14,,0,127,
Elektron,Digitone,CC,Amp env reset,102,,0,127,
Elektron,Digitone,CC,Speed LFO 1,28,,0,127,
Elektron,Digitone,CC,Multiplier LFO 1,108,,0,127,
Elektron,Digitone,CC,Fade in/out LFO 1,109,,0,127,
Elektron,Digitone,CC,Destination LFO 1,110,,0,127,
Elektron,Digitone,CC,Waveform LFO 1,111,,0,127,
Elektron,Digitone,CC,Start phase LFO 1,112,,0,127,
Elektron,Digitone,CC,Trig mode LFO 1,113,,0,127,
Elektron,Digitone,CC,Depth LFO 1,29,,0,127,
Elektron,Digitone,CC,Speed LFO 2,30,,0,127,
Elektron,Digitone,CC,Multiplier LFO 2,114,,0,127,
Elektron,Digitone,CC,Fade in/out LFO 2,115,,0,127,
Elektron,Digitone,CC,Destination LFO 2,116,,0,127,
Elektron,Digitone,CC,Waveform LFO 2,117,,0,127,
Elektron,Digitone,CC,Start phase LFO 2,118,,0,127,
Elektron,Digitone,CC,Trig mode LFO 2,119,,0,127,
Elektron,Digitone,CC,Depth LFO 2,31,,0,127,
Elektron,Digitone,CC,CC val 1,70,,0,127,
Elektron,Digitone,CC,CC val 2,71,,0,127,
Elektron,Digitone,CC,CC val 3,72,,0,127,
Elektron,Digitone,CC,CC val 4,73,,0,127,
Elektron,Digitone,CC,CC val 5,74,,0,127,
Elektron,Digitone,CC,CC val 6,75,,0,127,
Elektron,Digitone,CC,CC val 7,76,,0,127,
Elektron,Digitone,CC,CC val 8,77,,0,127,
Elektron,Digitone,CC,Depth,3,,0,127,
Elektron,Digitone,CC,Speed,9,,0,127,
Elektron,Digitone,CC,High-pass,70,,0,127,
Elektron,Digitone,CC,Width,71,,0,127,
Elektron,Digitone,CC,Delay send,12,,0,127,
Elektron,Digitone,CC,Reverb send,13,,0,127,
Elektron,Digitone,CC,Mix volume,14,,0,127,
Elektron,Digitone,CC,Delay time,15,,0,127,
Elektron,Digitone,CC,Pingpong,16,,0,127,
Elektron,Digitone,CC,Stereo width,17,,0,127,
Elektron,Digitone,CC,Feedback,18,,0,127,
Elektron,Digitone,CC,Highpass filter,72,,0,127,
Elektron,Digitone,CC,Lowpass filter,73,,0,127,
Elektron,Digitone,CC,Reverb send,19,,0,127,
Elektron,Digitone,CC,Mix volume,20,,0,127,
Elektron,Digitone,CC,Predelay,21,,0,127,
Elektron,Digitone,CC,Decay time,74,,0,127,
Elektron,Digitone,CC,Shelving freq,75,,0,127,
Elektron,Digitone,CC,Shelving gain,22,,0,127,
Elektron,Digitone,CC,Highpass filter,76,,0,127,
Elektron,Digitone,CC,Lowpass filter,77,,0,127,
Elektron,Digitone,CC,Mix volume,23,,0,127,
Elektron,Digitone,CC,Master overdrive,29,,0,127,
Elektron,Digitone,CC,Dual mono,83,,0,127,
Elektron,Digitone,CC,Input L volume,24,,0,127,
Elektron,Digitone,CC,Input R volume,25,,0,127,
Elektron,Digitone,CC,Pan L,78,,0,127,
Elektron,Digitone,CC,Pan R,79,,0,127,
Elektron,Digitone,CC,Chorus send L,26,,0,127,
Elektron,Digitone,CC,Chorus send R,30,,0,127,
Elektron,Digitone,CC,Delay send L,27,,0,127,
Elektron,Digitone,CC,Delay send R,31,,0,127,
Elektron,Digitone,CC,Reverb send L,28,,0,127,
Elektron,Digitone,CC,Reverb send R,82,,0,127,
Elektron,Digitone,CC,Chorus send L/R,26,,0,127,
Elektron,Digitone,CC,Delay send L/R,27,,0,127,
Elektron,Digitone,CC,Reverb send L/R,28,,0,127,
Elektron,Digitone,CC,Pattern volume,29,,0,127,
Elektron,Digitone,CC,Pattern volume,95,,0,127,
Elektron,Digitone,CC,Sustain,64,,0,127,
Elektron,Digitone,CC,Sostenuto,66,,0,127,
Elektron,Digitone,NRPN,Mute,1,101,0,127,
Elektron,Digitone,NRPN,Track level,1,100,0,127,
Elektron,Digitone,NRPN,Root,3,0,0,127,
Elektron,Digitone,NRPN,Velocity,3,1,0,127,
Elektron,Digitone,NRPN,Length,3,2,0,127,
Elektron,Digitone,NRPN,Filter trig,3,5,0,127,
Elektron,Digitone,NRPN,LFO trig,3,6,0,127,
Elektron,Digitone,NRPN,Protamento time,3,7,0,127,
Elektron,Digitone,NRPN,Portamento on,3,8,0,127,
Elektron,Digitone,NRPN,Algorithm,1,72,0,127,
Elektron,Digitone,NRPN,Ratio C,1,73,0,127,
Elektron,Digitone,NRPN,Ratio A,1,74,0,127,
Elektron,Digitone,NRPN,Ratio B,1,75,0,127,
Elektron,Digitone,NRPN,Harmonics,1,76,0,127,
Elektron,Digitone,NRPN,Detune,1,77,0,127,
Elektron,Digitone,NRPN,Feedback,1,78,0,127,
Elektron,Digitone,NRPN,Mix,1,79,0,127,
Elektron,Digitone,NRPN,Ratio C offset,1,95,0,127,
Elektron,Digitone,NRPN,Ratio A offset,1,96,0,127,
Elektron,Digitone,NRPN,Ratio B1 offset,1,97,0,127,
Elektron,Digitone,NRPN,Ratio B2 offset,1,98,0,127,
Elektron,Digitone,NRPN,A env attack,1,80,0,127,
Elektron,Digitone,NRPN,A env decay,1,81,0,127,
Elektron,Digitone,NRPN,A env end,1,82,0,127,
Elektron,Digitone,NRPN,A level,1,83,0,127,
Elektron,Digitone,NRPN,B env attack,1,84,0,127,
Elektron,Digitone,NRPN,B env decay,1,85,0,127,
Elektron,Digitone,NRPN,B env end,1,86,0,127,
Elektron,Digitone,NRPN,B level,1,87,0,127,
Elektron,Digitone,NRPN,A delay,1,88,0,127,
Elektron,Digitone,NRPN,A trig,1,89,0,127,
Elektron,Digitone,NRPN,A env reset,1,90,0,127,
Elektron,Digitone,NRPN,B delay,1,91,0,127,
Elektron,Digitone,NRPN,B trig,1,92,0,127,
Elektron,Digitone,NRPN,B env reset,1,93,0,127,
Elektron,Digitone,NRPN,Phase reset,1,94,0,127,
Elektron,Digitone,NRPN,Filter frequency,1,20,0,127,
Elektron,Digitone,NRPN,Resonance,1,21,0,127,
Elektron,Digitone,NRPN,Filter type,1,22,0,127,
Elektron,Digitone,NRPN,Attack time,1,16,0,127,
Elektron,Digitone,NRPN,Decay time,1,17,0,127,
Elektron,Digitone,NRPN,Sustain level,1,18,0,127,
Elektron,Digitone,NRPN,Release time,1,19,0,127,
Elektron,Digitone,NRPN,Env depth,1,23,0,127,
Elektron,Digitone,NRPN,Env delay,1,66,0,127,
Elektron,Digitone,NRPN,Base,1,24,0,127,
Elektron,Digitone,NRPN,Width,1,25,0,127,
Elektron,Digitone,NRPN,Attack time,1,32,0,127,
Elektron,Digitone,NRPN,Decay time,1,33,0,127,
Elektron,Digitone,NRPN,Sustain level,1,34,0,127,
Elektron,Digitone,NRPN,Release time,1,35,0,127,
Elektron,Digitone,NRPN,Drive,1,36,0,127,
Elektron,Digitone,NRPN,Pan,1,37,0,127,
Elektron,Digitone,NRPN,Volume,1,38,0,127,
Elektron,Digitone,NRPN,Chorus send,1,41,0,127,
Elektron,Digitone,NRPN,Delay send,1,40,0,127,
Elektron,Digitone,NRPN,Reverb send,1,39,0,127,
Elektron,Digitone,NRPN,Amp env reset,1,42,0,127,
Elektron,Digitone,NRPN,Speed LFO 1,1,48,0,127,
Elektron,Digitone,NRPN,Multiplier LFO 1,1,49,0,127,
Elektron,Digitone,NRPN,Fade in/out LFO 1,1,50,0,127,
Elektron,Digitone,NRPN,Destination LFO 1,1,51,0,127,
Elektron,Digitone,NRPN,Waveform LFO 1,1,52,0,127,
Elektron,Digitone,NRPN,Start phase LFO 1,1,53,0,127,
Elektron,Digitone,NRPN,Trig mode LFO 1,1,54,0,127,
Elektron,Digitone,NRPN,Depth LFO 1,1,55,0,127,
Elektron,Digitone,NRPN,Speed LFO 2,1,57,0,127,
Elektron,Digitone,NRPN,Multiplier LFO 2,1,58,0,127,
Elektron,Digitone,NRPN,Fade in/out LFO 2,1,59,0,127,
Elektron,Digitone,NRPN,Destination LFO 2,1,60,0,127,
Elektron,Digitone,NRPN,Waveform LFO 2,1,61,0,127,
Elektron,Digitone,NRPN,Start phase LFO 2,1,62,0,127,
Elektron,Digitone,NRPN,Trig mode LFO 2,1,63,0,127,
Elektron,Digitone,NRPN,Depth LFO 2,1,64,0,127,
Elektron,Digitone,NRPN,Depth,2,0,0,127,
Elektron,Digitone,NRPN,Speed,2,1,0,127,
Elektron,Digitone,NRPN,High-pass,2,2,0,127,
Elektron,Digitone,NRPN,Width,2,3,0,127,
Elektron,Digitone,NRPN,Delay send,2,4,0,127,
Elektron,Digitone,NRPN,Reverb send,2,5,0,127,
Elektron,Digitone,NRPN,Mix volume,2,6,0,127,
Elektron,Digitone,NRPN,Delay time,2,10,0,127,
Elektron,Digitone,NRPN,Pingpong,2,11,0,127,
Elektron,Digitone,NRPN,Stereo width,2,12,0,127,
Elektron,Digitone,NRPN,Feedback,2,13,0,127,
Elektron,Digitone,NRPN,Highpass filter,2,14,0,127,
Elektron,Digitone,NRPN,Lowpass filter,2,15,0,127,
Elektron,Digitone,NRPN,Reverb send,2,16,0,127,
Elektron,Digitone,NRPN,Mix volume,2,17,0,127,
Elektron,Digitone,NRPN,Predelay,2,20,0,127,
Elektron,Digitone,NRPN,Decay time,2,21,0,127,
Elektron,Digitone,NRPN,Shelving freq,2,22,0,127,
Elektron,Digitone,NRPN,Shelving gain,2,23,0,127,
Elektron,Digitone,NRPN,Highpass filter,2,24,0,127,
Elektron,Digitone,NRPN,Lowpass filter,2,25,0,127,
Elektron,Digitone,NRPN,Mix volume,2,26,0,127,
Elektron,Digitone,NRPN,Master overdrive,2,37,0,127,
Elektron,Digitone,NRPN,Dual mono,2,105,0,127,
Elektron,Digitone,NRPN,Input L volume,2,30,0,127,
Elektron,Digitone,NRPN,Input R volume,2,32,0,127,
Elektron,Digitone,NRPN,Pan L,2,31,0,127,
Elektron,Digitone,NRPN,Pan R,2,33,0,127,
Elektron,Digitone,NRPN,Chorus send L,2,34,0,127,
Elektron,Digitone,NRPN,Chorus send R,2,102,0,127,
Elektron,Digitone,NRPN,Delay send L,2,35,0,127,
Elektron,Digitone,NRPN,Delay send R,2,103,0,127,
Elektron,Digitone,NRPN,Reverb send L,2,36,0,127,
Elektron,Digitone,NRPN,Reverb send R,2,104,0,127,
Elektron,Digitone,NRPN,Chorus send L/R,2,34,0,127,
Elektron,Digitone,NRPN,Delay send L/R,2,35,0,127,
Elektron,Digitone,NRPN,Reverb send L/R,2,36,0,127,
Elektron,Digitone,NRPN,Pattern volume,2,37,0,127,
Elektron,Digitone,NRPN,Pattern volume,2,38,0,127,
Elektron,Digitone,NRPN,Pattern mute,1,104,0,127,
Elektron,machinedrum,CC,BD Level,8,,0,127,
Elektron,machinedrum,CC,SD,9,,0,127,
Elektron,machinedrum,CC,HT Level,10,,0,127,
Elektron,machinedrum,CC,MT Level,11,,0,127,
Elektron,machinedrum,CC,BD Mute,12,,0,127,
Elektron,machinedrum,CC,SD Mute,13,,0,127,
Elektron,machinedrum,CC,HT Mute,14,,0,127,
Elektron,machinedrum,CC,MT Mute,15,,0,127,
Elektron,machinedrum,CC,BD Para1,16,,0,127,
Elektron,machinedrum,CC,BD Para2,17,,0,127,
Elektron,machinedrum,CC,BD Para3,18,,0,127,
Elektron,machinedrum,CC,BD Para4,19,,0,127,
Elektron,machinedrum,CC,BD Para5,20,,0,127,
Elektron,machinedrum,CC,BD Para6,21,,0,127,
Elektron,machinedrum,CC,BD Para7,22,,0,127,
Elektron,machinedrum,CC,BD Para8,23,,0,127,
Elektron,machinedrum,CC,BD AM Depth,24,,0,127,
Elektron,machinedrum,CC,BD AM Rate,25,,0,127,
Elektron,machinedrum,CC,BD EQ Freq,26,,0,127,
Elektron,machinedrum,CC,BD EQ Gain,27,,0,127,
Elektron,machinedrum,CC,BD Freq,28,,0,127,
Elektron,machinedrum,CC,BD Width,29,,0,127,
Elektron,machinedrum,CC,BD Q,30,,0,127,
Elektron,machinedrum,CC,BD Sample Rate,31,,0,127,
Elektron,machinedrum,CC,BD Distortion,32,,0,127,
Elektron,machinedrum,CC,BD Volume,33,,0,127,
Elektron,machinedrum,CC,BD PAN,34,,0,127,
Elektron,machinedrum,CC,BD Delay Send,35,,0,127,
Elektron,machinedrum,CC,BD Reverb Send,36,,0,127,
Elektron,machinedrum,CC,BD Speed,37,,0,127,
Elektron,machinedrum,CC,BD Amount,38,,0,127,
Elektron,machinedrum,CC,BD Shape,39,,0,127,
Elektron,machinedrum,CC,SD Para1,40,,0,127,
Elektron,machinedrum,CC,SD Para2,41,,0,127,
Elektron,machinedrum,CC,SD Para3,42,,0,127,
Elektron,machinedrum,CC,SD Para4,43,,0,127,
Elektron,machinedrum,CC,SD Para5,44,,0,127,
Elektron,machinedrum,CC,SD Para6,45,,0,127,
Elektron,machinedrum,CC,SD Para7,46,,0,127,
Elektron,machinedrum,CC,SD Para8,47,,0,127,
Elektron,machinedrum,CC,SD AM Depth,48,,0,127,
Elektron,machinedrum,CC,SD AM Rate,49,,0,127,
Elektron,machinedrum,CC,SD EQ Freq,50,,0,127,
Elektron,machinedrum,CC,SD EQ Gain,51,,0,127,
Elektron,machinedrum,CC,SD Freq,52,,0,127,
Elektron,machinedrum,CC,SD Width,53,,0,127,
Elektron,machinedrum,CC,SD Q,54,,0,127,
Elektron,machinedrum,CC,SD Sample Rate,55,,0,127,
Elektron,machinedrum,CC,SD Distortion,56,,0,127,
Elektron,machinedrum,CC,SD Volume,57,,0,127,
Elektron,machinedrum,CC,SD PAN,58,,0,127,
Elektron,machinedrum,CC,SD Delay Send,59,,0,127,
Elektron,machinedrum,CC,SD Reverb Send,60,,0,127,
Elektron,machinedrum,CC,SD Speed,61,,0,127,
Elektron,machinedrum,CC,SD Amount,62,,0,127,
Elektron,machinedrum,CC,SD Shape,63,,0,127,
Elektron,machinedrum,CC,HT Para1,72,,0,127,
Elektron,machinedrum,CC,HT Para2,73,,0,127,
Elektron,machinedrum,CC,HT Para3,74,,0,127,
Elektron,machinedrum,CC,HT Para4,75,,0,127,
Elektron,machinedrum,CC,HT Para5,76,,0,127,
Elektron,machinedrum,CC,HT Para6,77,,0,127,
Elektron,machinedrum,CC,HT Para7,78,,0,127,
Elektron,machinedrum,CC,HT Para8,79,,0,127,
Elektron,machinedrum,CC,HT AM Depth,80,,0,127,
Elektron,machinedrum,CC,HT AM Rate,81,,0,127,
Elektron,machinedrum,CC,HT EQ Freq,82,,0,127,
Elektron,machinedrum,CC,HT EQ Gain,83,,0,127,
Elektron,machinedrum,CC,HT Freq,84,,0,127,
Elektron,machinedrum,CC,HT Width,85,,0,127,
Elektron,machinedrum,CC,HT Q,86,,0,127,
Elektron,machinedrum,CC,HT Sample Rate,87,,0,127,
Elektron,machinedrum,CC,HT Distortion,88,,0,127,
Elektron,machinedrum,CC,HT Volume,89,,0,127,
Elektron,machinedrum,CC,HT PAN,90,,0,127,
Elektron,machinedrum,CC,HT Delay Send,91,,0,127,
Elektron,machinedrum,CC,HT Reverb Send,92,,0,127,
Elektron,machinedrum,CC,HT Speed,93,,0,127,
Elektron,machinedrum,CC,HT Amount,94,,0,127,
Elektron,machinedrum,CC,HT Shape,95,,0,127,
Elektron,machinedrum,CC,MT Para1,96,,0,127,
Elektron,machinedrum,CC,MT Para2,97,,0,127,
Elektron,machinedrum,CC,MT Para3,98,,0,127,
Elektron,machinedrum,CC,MT Para4,99,,0,127,
Elektron,machinedrum,CC,MT Para5,100,,0,127,
Elektron,machinedrum,CC,MT Para6,101,,0,127,
Elektron,machinedrum,CC,MT Para7,102,,0,127,
Elektron,machinedrum,CC,MT Para8,103,,0,127,
Elektron,machinedrum,CC,MT AM Depth,104,,0,127,
Elektron,machinedrum,CC,MT AM Rate,105,,0,127,
Elektron,machinedrum,CC,MT EQ Freq,106,,0,127,
Elektron,machinedrum,CC,MT EQ Gain,107,,0,127,
Elektron,machinedrum,CC,MT Freq,108,,0,127,
Elektron,machinedrum,CC,MT Width,109,,0,127,
Elektron,machinedrum,CC,MT Q,110,,0,127,
Elektron,machinedrum,CC,MT Sample Rate,111,,0,127,
Elektron,machinedrum,CC,MT Distortion,112,,0,127,
Elektron,machinedrum,CC,MT Volume,113,,0,127,
Elektron,machinedrum,CC,MT PAN,114,,0,127,
Elektron,machinedrum,CC,MT Delay Send,115,,0,127,
Elektron,machinedrum,CC,MT Reverb Send,116,,0,127,
Elektron,machinedrum,CC,MT Speed,117,,0,127,
Elektron,machinedrum,CC,MT Amount,118,,0,127,
Elektron,machinedrum,CC,MT Shape,119,,0,127,
Elektron,model_cycles,CC,Note,3,,0,127,
Elektron,model_cycles,CC,Mute,94,,0,127,
Elektron,model_cycles,CC,Track Level,95,,0,127,
Elektron,model_cycles,CC,Pan,10,,0,127,
Elektron,model_cycles,CC,Pitch,65,,0,127,
Elektron,model_cycles,CC,Decay Time,80,,0,127,
Elektron,model_cycles,CC,Color,16,,0,127,
Elektron,model_cycles,CC,Shape,17,,0,127,
Elektron,model_cycles,CC,Sweep,18,,0,127,
Elektron,model_cycles,CC,Contour,19,,0,127,
Elektron,model_cycles,CC,Delay Send,12,,0,127,
Elektron,model_cycles,CC,Reverb Send,13,,0,127,
Elektron,model_cycles,CC,Volume and Distortion,7,,0,127,
Elektron,model_cycles,CC,Swing,15,,0,127,
Elektron,model_cycles,CC,Chance,14,,0,127,
Elektron,model_cycles,CC,Machine Selection,70,,0,127,
Elektron,model_cycles,CC,Punch,66,,0,127,
Elektron,model_cycles,CC,Gate,67,,0,127,
Elektron,model_cycles,CC,Speed,102,,0,127,
Elektron,model_cycles,CC,Multiplier,103,,0,127,
Elektron,model_cycles,CC,Fade In/Out,104,,0,127,
Elektron,model_cycles,CC,Destination,105,,0,127,
Elektron,model_cycles,CC,Waveform,106,,0,127,
Elektron,model_cycles,CC,Start Phase,107,,0,127,
Elektron,model_cycles,CC,Reset,108,,0,127,
Elektron,model_cycles,CC,Depth,109,,0,127,
Elektron,model_cycles,CC,Delay Time,85,,0,127,
Elektron,model_cycles,CC,Delay Feedback,86,,0,127,
Elektron,model_cycles,CC,Reverb Size,87,,0,127,
Elektron,model_cycles,CC,Reverb Tone,88,,0,127,
Elektron,monomachine,CC,JOY UP,1,,0,127,
Elektron,monomachine,CC,JOY Down,2,,0,127,
Elektron,monomachine,CC,Mute,3,,0,127,
Elektron,monomachine,CC,Level,7,,0,127,
Elektron,monomachine,CC,AMP PAN,62,,0,127,
Elektron,monomachine,CC,Synth P1,48,,0,127,
Elektron,monomachine,CC,Synth P2,49,,0,127,
Elektron,monomachine,CC,Synth P3,50,,0,127,
Elektron,monomachine,CC,Synth P4,51,,0,127,
Elektron,monomachine,CC,Synth P5,52,,0,127,
Elektron,monomachine,CC,Synth P6,53,,0,127,
Elektron,monomachine,CC,Synth P7,54,,0,127,
Elektron,monomachine,CC,Synth P8,55,,0,127,
Elektron,monomachine,CC,AMP Attack,56,,0,127,
Elektron,monomachine,CC,AMP Hold,57,,0,127,
Elektron,monomachine,CC,AMP Decay,58,,0,127,
Elektron,monomachine,CC,AMP Release,59,,0,127,
Elektron,monomachine,CC,AMP Dist,60,,0,127,
Elektron,monomachine,CC,AMP VOL,61,,0,127,
Elektron,monomachine,CC,AMP Porta,63,,0,127,
Elektron,monomachine,CC,FLT Base,72,,0,127,
Elektron,monomachine,CC,FLT Width,73,,0,127,
Elektron,monomachine,CC,FLT HP Q,74,,0,127,
Elektron,monomachine,CC,FLT LP Q,75,,0,127,
Elektron,monomachine,CC,FLT Attack,76,,0,127,
Elektron,monomachine,CC,FLT Decay,77,,0,127,
Elektron,monomachine,CC,FLT Base Offset,78,,0,127,
Elektron,monomachine,CC,FLT Width Offset,79,,0,127,
Elektron,monomachine,CC,EFX EQ Freq,80,,0,127,
Elektron,monomachine,CC,EFX EQ Gain,81,,0,127,
Elektron,monomachine,CC,EFX SRR,82,,0,127,
Elektron,monomachine,CC,EFX Delay Time,83,,0,127,
Elektron,monomachine,CC,EFX Delay Send,84,,0,127,
Elektron,monomachine,CC,EFX Delay Fback,85,,0,127,
Elektron,monomachine,CC,EFX Delay FLT Base,86,,0,127,
Elektron,monomachine,CC,EFX Delay FLT Width,87,,0,127,
Elektron,monomachine,CC,LFO1 Page,88,,0,127,
Elektron,monomachine,CC,LFO1 Dest,89,,0,127,
Elektron,monomachine,CC,LFO1 Trig,90,,0,127,
Elektron,monomachine,CC,LFO1 Wave,91,,0,127,
Elektron,monomachine,CC,LFO1 Multiply,92,,0,127,
Elektron,monomachine,CC,LFO1 Speed,93,,0,127,
Elektron,monomachine,CC,LFO1 Interlace,94,,0,127,
Elektron,monomachine,CC,LFO1 Depth,95,,0,127,
Elektron,monomachine,CC,LFO2 Page,104,,0,127,
Elektron,monomachine,CC,LFO2 Dest,105,,0,127,
Elektron,monomachine,CC,LFO2 Trig,106,,0,127,
Elektron,monomachine,CC,LFO2 Wave,107,,0,127,
Elektron,monomachine,CC,LFO2 Multiply,108,,0,127,
Elektron,monomachine,CC,LFO2 Speed,109,,0,127,
Elektron,monomachine,CC,LFO2 Interlace,110,,0,127,
Elektron,monomachine,CC,LFO2 Depth,111,,0,127,
Elektron,monomachine,CC,LFO3 Page,112,,0,127,
Elektron,monomachine,CC,LFO3 Dest,113,,0,127,
Elektron,monomachine,CC,LFO3 Trig,114,,0,127,
Elektron,monomachine,CC,LFO3 Wave,115,,0,127,
Elektron,monomachine,CC,LFO3 Multiply,116,,0,127,
Elektron,monomachine,CC,LFO3 Speed,117,,0,127,
